order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,region,city,state,postal_code,category,sub_category,product_id,product_name,sales,quantity,discount,profit,profit_margin,order_year,order_month,order_year_month
ORD-2022-107597,2023-10-05,2023-10-07,Standard Class,CUST-03269,Patricia Thomas,Home Office,South,Orlando,Florida,20533.0,Office Supplies,Paper,OFF-PAP-0305,Multipurpose Copy Paper,1006.4,10,0.0,244.28,0.2427,2023,10,2023-10
ORD-2023-100611,2022-10-20,2022-10-21,Second Class,CUST-02045,James Anderson,Consumer,South,Atlanta,Georgia,22074.0,Technology,Machines,TEC-MAC-2383,Label Maker,787.9,1,0.2,159.85,0.2029,2022,10,2022-10
ORD-2023-104304,2022-05-12,2022-05-14,Second Class,CUST-04562,Patricia Kim,Corporate,Central,Dallas,Texas,52899.0,Office Supplies,Labels,OFF-LAB-6675,Round Labels,41.18,1,0.1,3.05,0.0741,2022,5,2022-05
ORD-2023-109380,2022-12-13,2022-12-20,Second Class,CUST-04598,Sofia Chen,Consumer,Central,Dallas,Texas,80275.0,Office Supplies,Art,OFF-ART-3836,Highlighter Set,338.88,3,0.0,64.62,0.1907,2022,12,2022-12
ORD-2023-103566,2023-08-28,2023-08-31,Same Day,CUST-00721,Michael Davis,Consumer,Central,Chicago,Illinois,90376.0,Technology,Machines,TEC-MAC-6914,Fax Machine,4375.39,12,0.2,146.09,0.0334,2023,8,2023-08
ORD-2021-105199,2021-03-26,2021-03-27,Same Day,CUST-03555,Fatima Khan,Corporate,East,New York,New York,26706.0,Technology,Machines,TEC-MAC-6914,Fax Machine,1077.87,11,0.15,204.4,0.1896,2021,3,2021-03
ORD-2021-105937,2021-10-16,2021-10-21,First Class,CUST-02633,Ahmed Patel,Corporate,East,New York,New York,17182.0,Office Supplies,Labels,OFF-LAB-6630,Address Labels,50.62,4,0.2,17.03,0.3364,2021,10,2021-10
ORD-2021-105193,2023-08-24,2023-08-25,First Class,CUST-01445,Priya Brown,Corporate,Central,Dallas,Texas,,Furniture,Tables,FUR-TAB-4507,Folding Utility Table,164.21,1,0.3,-22.86,-0.1392,2023,8,2023-08
ORD-2023-100554,2023-12-10,2023-12-17,Same Day,CUST-01349,Fatima Smith,Corporate,South,Miami,Florida,30506.0,Furniture,Chairs,FUR-CHA-4944,Executive Leather Chair,3246.15,5,0.0,-365.06,-0.1125,2023,12,2023-12
ORD-2023-102588,2022-07-26,2022-07-31,First Class,CUST-02075,David Garcia,Consumer,South,Charlotte,North Carolina,48474.0,Technology,Copiers,TEC-COP-4248,Office Copier Pro,8896.48,8,0.0,725.62,0.0816,2022,7,2022-07
ORD-2022-100511,2022-06-18,2022-06-23,First Class,CUST-01445,Priya Brown,Corporate,West,Los Angeles,California,58147.0,Furniture,Tables,FUR-TAB-6045,Adjustable Height Desk,5532.3,9,0.1,223.86,0.0405,2022,6,2022-06
ORD-2021-106669,2021-01-01,2021-01-08,First Class,CUST-01107,Robert Johnson,Home Office,West,Seattle,Washington,34061.0,Technology,Machines,TEC-MAC-6914,Fax Machine,6875.8,10,0.0,2003.57,0.2914,2021,1,2021-01
ORD-2022-104309,2022-01-11,2022-01-14,Second Class,CUST-03099,Michael Williams,Consumer,West,Los Angeles,California,79622.0,Furniture,Furnishings,FUR-FUR-4416,Task Chair Cushion,8369.68,12,0.1,-129.41,-0.0155,2022,1,2022-01
ORD-2022-100967,2023-08-26,2023-08-28,First Class,CUST-02922,Michael Patel,Corporate,West,San Diego,California,99295.0,Technology,Machines,TEC-MAC-6914,Fax Machine,4865.09,6,0.2,303.73,0.0624,2023,8,2023-08
ORD-2022-105968,2023-02-13,2023-02-18,First Class,CUST-03688,James Martinez,Corporate,Central,Chicago,Illinois,47936.0,Technology,Copiers,TEC-COP-9024,Desktop Copier,21173.52,12,0.0,2099.09,0.0991,2023,2,2023-02
ORD-2021-101713,2022-02-24,2022-03-03,First Class,CUST-03812,Jennifer Miller,Consumer,Central,Chicago,Illinois,73304.0,Furniture,Chairs,FUR-CHA-9419,Mesh Task Chair,1847.79,3,0.0,253.79,0.1373,2022,2,2022-02
ORD-2021-106690,2022-06-04,2022-06-05,Standard Class,CUST-01460,Sofia Martinez,Consumer,South,Atlanta,Georgia,32784.0,Office Supplies,Storage,OFF-STO-8893,"Storage Box, Letter Size",821.36,8,0.0,92.15,0.1122,2022,6,2022-06
ORD-2022-101684,2022-02-14,2022-02-19,First Class,CUST-04530,William Garcia,Corporate,South,Atlanta,Georgia,21176.0,Furniture,Furnishings,FUR-FUR-1186,Desk Lamp,2839.23,11,0.2,222.45,0.0783,2022,2,2022-02
ORD-2022-108479,2022-11-20,2022-11-22,Second Class,CUST-02912,Wei Brown,Home Office,Central,Dallas,Texas,55314.0,Office Supplies,Binders,OFF-BIN-1180,Heavy-Duty Binder,342.89,12,0.3,116.37,0.3394,2022,11,2022-11
ORD-2023-102423,2023-09-20,2023-09-21,Standard Class,CUST-01445,Priya Brown,Home Office,Central,Detroit,Michigan,68645.0,Technology,Phones,TEC-PHO-5919,VoIP Desk Phone,5934.22,8,0.15,691.51,0.1165,2023,9,2023-09
ORD-2021-108961,2021-10-26,2021-11-02,Second Class,CUST-01736,Carlos Williams,Consumer,Central,Detroit,Michigan,21845.0,Technology,Accessories,TEC-ACC-1689,USB Keyboard,3865.56,3,0.0,1102.96,0.2853,2021,10,2021-10
ORD-2023-103485,2022-09-29,2022-10-03,Standard Class,CUST-01894,Carlos Lopez,Consumer,East,Boston,Massachusetts,25706.0,Office Supplies,Paper,OFF-PAP-0305,Multipurpose Copy Paper,252.6,10,0.5,50.16,0.1986,2022,9,2022-09
ORD-2023-105843,2022-02-24,2022-03-01,Second Class,CUST-00266,James Miller,Consumer,East,Newark,New Jersey,42882.0,Technology,Accessories,TEC-ACC-6995,Laptop Stand,945.57,4,0.2,-41.44,-0.0438,2022,2,2022-02
ORD-2021-109006,2023-10-22,2023-10-25,First Class,CUST-04202,Maria Wilson,Corporate,East,Boston,Massachusetts,97825.0,Office Supplies,Paper,OFF-PAP-0305,Multipurpose Copy Paper,176.72,11,0.1,48.69,0.2755,2023,10,2023-10
ORD-2023-108783,2021-12-16,2021-12-23,First Class,CUST-03064,Fatima Wilson,Home Office,West,San Diego,California,97973.0,Technology,Machines,TEC-MAC-6914,Fax Machine,653.8,4,0.0,160.52,0.2455,2021,12,2021-12
ORD-2021-109354,2023-02-16,2023-02-21,Same Day,CUST-04530,William Garcia,Home Office,South,Orlando,Florida,88212.0,Furniture,Furnishings,FUR-FUR-1186,Desk Lamp,3209.74,12,0.15,671.52,0.2092,2023,2,2023-02
ORD-2021-102910,2022-09-19,2022-09-26,Same Day,CUST-00863,Linda Wilson,Corporate,West,Los Angeles,California,13597.0,Furniture,Chairs,FUR-CHA-9419,Mesh Task Chair,4270.4,5,0.0,6.09,0.0014,2022,9,2022-09
ORD-2023-101109,2021-10-22,2021-10-29,First Class,CUST-01157,Fatima Davis,Home Office,West,San Francisco,California,70317.0,Office Supplies,Art,OFF-ART-3836,Highlighter Set,23.48,5,0.3,8.75,0.3727,2021,10,2021-10
ORD-2022-108713,2022-08-23,2022-08-27,First Class,CUST-00975,Fatima Miller,Home Office,Central,Detroit,Michigan,74676.0,Technology,Machines,TEC-MAC-6914,Fax Machine,1555.23,2,0.15,393.75,0.2532,2022,8,2022-08
ORD-2022-105368,2021-05-06,2021-05-07,Second Class,CUST-01445,Priya Brown,Corporate,Central,Detroit,Michigan,12162.0,Technology,Phones,TEC-PHO-0151,Cordless Phone,447.92,11,0.0,127.69,0.2851,2021,5,2021-05
ORD-2021-101038,2022-01-02,2022-01-04,Same Day,CUST-00266,James Miller,Home Office,South,Atlanta,Georgia,12533.0,Furniture,Bookcases,FUR-BOO-3078,5-Shelf Bookcase,3899.81,11,0.1,-464.18,-0.119,2022,1,2022-01
ORD-2021-101194,2021-05-01,2021-01-06,Same Day,CUST-00266,James Miller,Home Office,Central,Detroit,Michigan,88604.0,Furniture,Tables,FUR-TAB-6045,Adjustable Height Desk,1806.34,6,0.2,-68.08,-0.0377,2021,5,2021-05
ORD-2023-103869,2022-08-23,2022-08-26,First Class,CUST-04313,Elizabeth Anderson,Consumer,South,Charlotte,North Carolina,44818.0,Technology,Copiers,TEC-COP-9024,Desktop Copier,4849.8,6,0.0,932.6,0.1923,2022,8,2022-08
ORD-2022-103433,2021-12-27,2021-12-31,Standard Class,CUST-01920,Jennifer Brown,Consumer,South,Charlotte,North Carolina,76545.0,Technology,Accessories,TEC-ACC-1689,USB Keyboard,647.02,1,0.2,24.8,0.0383,2021,12,2021-12
ORD-2023-104580,2023-03-10,2023-03-13,Standard Class,CUST-02488,Sofia Patel,Consumer,West,San Diego,California,58068.0,Technology,Phones,TEC-PHO-0151,Cordless Phone,11128.23,9,0.0,892.17,0.0802,2023,3,2023-03
ORD-2023-103146,2023-12-19,2023-12-26,First Class,CUST-03685,Wei Garcia,Consumer,West,San Diego,California,23913.0,Office Supplies,Binders,OFF-BIN-1180,Heavy-Duty Binder,529.49,11,0.15,114.84,0.2169,2023,12,2023-12
ORD-2021-109420,2021-02-22,2021-02-26,Second Class,CUST-00029,Fatima Patel,Home Office,East,Newark,New Jersey,45484.0,Technology,Copiers,TEC-COP-4248,Office Copier Pro,805.57,4,0.1,219.62,0.2726,2021,2,2021-02
ORD-2023-105639,2022-05-07,2022-07-12,First Class,CUST-00708,Ahmed Martinez,Corporate,West,Seattle,Washington,40361.0,Technology,Accessories,TEC-ACC-3241,Wireless Mouse,5117.56,7,0.2,1474.59,0.2881,2022,5,2022-05
ORD-2022-100934,2022-02-23,2022-02-24,Same Day,CUST-03068,Jennifer Smith,Consumer,West,Seattle,Washington,65950.0,Office Supplies,Art,OFF-ART-9210,Round Pencils,853.64,12,0.15,170.49,0.1997,2022,2,2022-02
ORD-2021-104629,2022-09-16,2022-09-19,Same Day,CUST-03740,Linda Chen,Consumer,South,Atlanta,Georgia,95974.0,Technology,Machines,TEC-MAC-6914,Fax Machine,1184.06,2,0.1,184.67,0.156,2022,9,2022-09
ORD-2022-100394,2021-02-17,2021-02-22,Same Day,CUST-01207,Maria Garcia,Consumer,Central,Detroit,Michigan,98458.0,Technology,Machines,TEC-MAC-2383,Label Maker,1952.1,2,0.0,-23.38,-0.012,2021,2,2021-02
ORD-2022-106577,2022-06-18,2022-06-23,Standard Class,CUST-03881,Robert Wilson,Consumer,South,Atlanta,Georgia,22930.0,Office Supplies,Binders,OFF-BIN-1180,Heavy-Duty Binder,1070.91,9,0.0,237.5,0.2218,2022,6,2022-06
ORD-2023-109116,2022-08-28,2022-04-09,Same Day,CUST-01207,Maria Garcia,Corporate,Central,Chicago,Illinois,72540.0,Furniture,Tables,FUR-TAB-3651,Round Conference Table,1530.4,5,0.0,165.91,0.1084,2022,8,2022-08
ORD-2023-103941,2022-05-09,2022-05-11,Second Class,CUST-04966,David Williams,Corporate,Central,Houston,Texas,50491.0,Office Supplies,Art,OFF-ART-6965,Sketch Pad,76.55,5,0.0,4.18,0.0546,2022,5,2022-05
ORD-2023-108819,2022-08-30,2022-09-02,First Class,CUST-04229,Carlos Wilson,Home Office,West,Los Angeles,California,45056.0,Furniture,Tables,FUR-TAB-4507,Folding Utility Table,2061.9,3,0.0,-280.53,-0.1361,2022,8,2022-08
ORD-2022-101297,2022-05-19,2022-05-22,Standard Class,CUST-04930,Patricia Davis,Home Office,West,San Diego,California,20312.0,Office Supplies,Binders,OFF-BIN-1180,Heavy-Duty Binder,1028.69,11,0.15,56.29,0.0547,2022,5,2022-05
ORD-2022-104981,2022-02-20,2022-02-22,Second Class,CUST-04346,William Wilson,Consumer,South,Miami,Florida,93605.0,Office Supplies,Labels,OFF-LAB-6675,Round Labels,218.64,7,0.3,38.73,0.1771,2022,2,2022-02
ORD-2022-101162,2023-09-27,2023-10-01,First Class,CUST-03269,Patricia Thomas,Consumer,East,Newark,New Jersey,45493.0,Office Supplies,Binders,OFF-BIN-2071,View Binder,679.46,8,0.1,93.24,0.1372,2023,9,2023-09
ORD-2023-108771,2021-05-15,2021-05-22,Standard Class,CUST-02341,Sofia Lopez,Consumer,Central,Chicago,Illinois,69977.0,Office Supplies,Art,OFF-ART-9210,Round Pencils,519.88,5,0.1,33.96,0.0653,2021,5,2021-05
ORD-2023-104049,2023-04-15,2023-04-22,Standard Class,CUST-04562,Patricia Kim,Home Office,West,San Diego,California,38195.0,Technology,Phones,TEC-PHO-0591,Smartphone X200,4388.05,5,0.5,1199.39,0.2733,2023,4,2023-04
ORD-2021-104503,2022-01-06,2022-09-01,Standard Class,CUST-01746,Elizabeth Williams,Home Office,West,San Diego,California,93101.0,Office Supplies,Storage,OFF-STO-4246,Metal Storage Cabinet,222.2,4,0.5,84.37,0.3797,2022,1,2022-01
ORD-2022-101957,2023-05-15,2023-05-18,Second Class,CUST-01490,James Smith,Consumer,East,Philadelphia,Pennsylvania,46721.0,Office Supplies,Paper,OFF-PAP-2839,Recycled Printer Paper,73.58,12,0.3,14.95,0.2032,2023,5,2023-05
ORD-2021-103000,2022-10-20,2022-10-24,First Class,CUST-00067,David Lopez,Consumer,East,New York,New York,66335.0,Office Supplies,Binders,OFF-BIN-1180,Heavy-Duty Binder,37.59,6,0.3,4.66,0.124,2022,10,2022-10
ORD-2022-100058,2023-05-29,2023-06-03,Same Day,CUST-03983,James Lopez,Consumer,West,Seattle,Washington,22026.0,Technology,Accessories,TEC-ACC-1689,USB Keyboard,171.4,6,0.3,25.4,0.1482,2023,5,2023-05
ORD-2023-105501,2021-05-19,2021-05-20,Second Class,CUST-04042,Jennifer Lopez,Consumer,South,Atlanta,Georgia,38095.0,Technology,Copiers,TEC-COP-9024,Desktop Copier,5871.32,8,0.15,130.94,0.0223,2021,5,2021-05
ORD-2022-104423,2023-03-17,2023-03-22,Second Class,CUST-02670,William Thomas,Home Office,South,Atlanta,Georgia,42902.0,Office Supplies,Paper,OFF-PAP-2839,Recycled Printer Paper,154.62,9,0.5,50.66,0.3276,2023,3,2023-03
ORD-2022-104702,2021-04-03,2021-06-04,Second Class,CUST-00508,Wei Johnson,Corporate,West,San Diego,California,26044.0,Office Supplies,Binders,OFF-BIN-1314,3-Ring Binder,590.85,9,0.0,81.67,0.1382,2021,4,2021-04
ORD-2022-104474,2021-05-21,2021-05-26,First Class,CUST-03674,Elizabeth Chen,Corporate,East,Boston,Massachusetts,98955.0,Technology,Phones,TEC-PHO-0151,Cordless Phone,9744.34,8,0.1,2032.32,0.2086,2021,5,2021-05
ORD-2021-104638,2023-07-24,2023-07-26,Same Day,CUST-01206,Michael Brown,Consumer,South,Miami,Florida,84905.0,Office Supplies,Storage,OFF-STO-8893,"Storage Box, Letter Size",322.7,11,0.2,107.78,0.334,2023,7,2023-07
ORD-2022-106742,2023-01-20,2023-01-27,Second Class,CUST-03099,Michael Williams,Corporate,South,Atlanta,Georgia,59410.0,Office Supplies,Binders,OFF-BIN-1180,Heavy-Duty Binder,766.7,10,0.0,189.73,0.2475,2023,1,2023-01
ORD-2023-108897,2022-07-20,2022-07-27,Standard Class,CUST-03804,Jennifer Johnson,Consumer,South,Charlotte,North Carolina,12332.0,Office Supplies,Storage,OFF-STO-4246,Metal Storage Cabinet,472.23,5,0.1,114.43,0.2423,2022,7,2022-07
ORD-2022-104720,2023-08-12,2023-08-19,Standard Class,CUST-03543,Linda Williams,Consumer,East,Newark,New Jersey,99044.0,Furniture,Chairs,FUR-CHA-9419,Mesh Task Chair,2375.72,7,0.3,-203.78,-0.0858,2023,8,2023-08
ORD-2021-105379,2022-02-12,2022-02-17,Same Day,CUST-04341,Sofia Khan,Home Office,West,San Francisco,California,29787.0,Office Supplies,Binders,OFF-BIN-1180,Heavy-Duty Binder,492.07,12,0.3,143.34,0.2913,2022,2,2022-02
ORD-2022-106121,2022-12-19,2022-12-26,Same Day,CUST-00863,Linda Kim,Corporate,Central,Detroit,Michigan,88589.0,Furniture,Chairs,FUR-CHA-9053,Stackable Conference Chair,1724.5,10,0.0,293.95,0.1705,2022,12,2022-12
ORD-2021-108700,2023-08-23,2023-08-24,First Class,CUST-02645,Carlos Smith,Home Office,West,Los Angeles,California,58471.0,Furniture,Furnishings,FUR-FUR-4416,Task Chair Cushion,1097.7,2,0.0,55.08,0.0502,2023,8,2023-08
ORD-2022-100676,2021-08-25,2021-08-28,Second Class,CUST-01772,Jennifer Martinez,Consumer,East,New York,New York,97852.0,Office Supplies,Paper,OFF-PAP-2839,Recycled Printer Paper,5.58,1,0.2,2.13,0.3817,2021,8,2021-08
ORD-2023-108963,2021-03-26,2021-03-29,Standard Class,CUST-03160,Fatima Garcia,Home Office,South,Orlando,Florida,58336.0,Technology,Phones,TEC-PHO-0591,Smartphone X200,2276.6,2,0.0,428.82,0.1884,2021,3,2021-03
ORD-2022-103574,2022-09-23,2022-09-28,Second Class,CUST-03881,Robert Wilson,Corporate,West,San Francisco,California,74982.0,Furniture,Tables,FUR-TAB-3651,Round Conference Table,2403.78,6,0.0,284.95,0.1185,2022,9,2022-09
ORD-2023-109449,2023-01-21,2023-01-26,Standard Class,CUST-03555,Fatima Khan,Consumer,South,Atlanta,Georgia,99166.0,Technology,Machines,TEC-MAC-0091,Laser Printer,8295.6,7,0.3,2344.73,0.2826,2023,1,2023-01
ORD-2022-105386,2023-09-24,2023-09-25,Same Day,CUST-01632,Priya Kim,Corporate,Central,Dallas,Texas,39133.0,Office Supplies,Binders,OFF-BIN-1180,Heavy-Duty Binder,169.65,5,0.0,47.68,0.281,2023,9,2023-09
ORD-2022-103274,2021-05-16,2021-05-23,Same Day,CUST-02167,Michael Garcia,Corporate,South,Orlando,Florida,30552.0,Office Supplies,Storage,OFF-STO-8893,"Storage Box, Letter Size",585.48,10,0.15,72.89,0.1245,2021,5,2021-05
ORD-2022-102473,2023-01-13,2023-01-15,Standard Class,CUST-01002,Robert Miller,Consumer,East,Philadelphia,Pennsylvania,42968.0,Office Supplies,Binders,OFF-BIN-2071,View Binder,116.74,1,0.0,13.0,0.1114,2023,1,2023-01
ORD-2022-108521,2022-06-06,2022-06-11,Same Day,CUST-03237,Elizabeth Garcia,Consumer,Central,Dallas,Texas,85845.0,Office Supplies,Binders,OFF-BIN-1180,Heavy-Duty Binder,120.31,2,0.1,31.39,0.2609,2022,6,2022-06
ORD-2022-104174,2022-03-23,2022-03-26,Second Class,CUST-01241,Maria Williams,Consumer,West,Los Angeles,California,83200.0,Furniture,Chairs,FUR-CHA-9053,Stackable Conference Chair,5663.6,9,0.1,-833.01,-0.1471,2022,3,2022-03
ORD-2022-107708,2021-10-18,2021-10-21,Second Class,CUST-00379,Elizabeth Martinez,Consumer,West,San Francisco,California,50932.0,Furniture,Bookcases,FUR-BOO-3421,Corner Bookcase,2506.8,5,0.2,-86.86,-0.0346,2021,10,2021-10
ORD-2021-107929,2023-04-08,2023-07-08,Same Day,CUST-04884,William Johnson,Home Office,West,San Francisco,California,14444.0,Technology,Machines,TEC-MAC-6914,Fax Machine,4840.55,4,0.15,891.8,0.1842,2023,4,2023-04
ORD-2023-100866,2021-05-30,2021-03-06,Same Day,CUST-00234,Sofia Anderson,Home Office,Central,Chicago,Illinois,98208.0,Office Supplies,Art,OFF-ART-3836,Highlighter Set,121.44,12,0.2,26.83,0.2209,2021,5,2021-05
ORD-2021-103111,2022-06-07,2022-08-06,Second Class,CUST-01728,Patricia Miller,Corporate,East,Boston,Massachusetts,69690.0,Technology,Accessories,TEC-ACC-6995,Laptop Stand,4045.94,12,0.3,827.2,0.2045,2022,6,2022-06
ORD-2023-106296,2021-06-20,2021-06-23,Standard Class,CUST-04720,Elizabeth Smith,Consumer,West,Los Angeles,California,67627.0,Office Supplies,Labels,OFF-LAB-6675,Round Labels,319.25,5,0.0,68.54,0.2147,2021,6,2021-06
ORD-2022-104510,2021-09-10,2021-09-17,First Class,CUST-04593,Sofia Wilson,Consumer,Central,Detroit,Michigan,93980.0,Furniture,Bookcases,FUR-BOO-2204,Modular Bookcase Unit,784.13,6,0.1,-53.27,-0.0679,2021,9,2021-09
ORD-2022-103685,2021-07-19,2021-07-23,First Class,CUST-00644,Robert Thomas,Home Office,Central,Dallas,Texas,91742.0,Office Supplies,Paper,OFF-PAP-2839,Recycled Printer Paper,314.58,3,0.0,17.24,0.0548,2021,7,2021-07
ORD-2021-102943,2021-01-25,2021-01-26,Same Day,CUST-03543,Linda Williams,Consumer,Central,Dallas,Texas,74696.0,Furniture,Chairs,FUR-CHA-5660,Ergonomic Office Chair,7338.48,12,0.0,33.52,0.0046,2021,1,2021-01
ORD-2023-104217,2021-07-16,2021-07-21,First Class,CUST-00764,Jennifer Thomas,Corporate,Central,Chicago,Illinois,83136.0,Technology,Copiers,TEC-COP-9024,Desktop Copier,17016.91,12,0.1,-440.37,-0.0259,2021,7,2021-07
ORD-2021-109063,2021-05-25,2021-05-27,Second Class,CUST-04720,Elizabeth Smith,Consumer,East,Boston,Massachusetts,94665.0,Technology,Copiers,TEC-COP-9024,Desktop Copier,2539.89,3,0.0,417.36,0.1643,2021,5,2021-05
ORD-2022-108722,2022-01-01,2022-01-05,First Class,CUST-02075,David Garcia,Corporate,West,Seattle,Washington,88776.0,Technology,Machines,TEC-MAC-6914,Fax Machine,5027.43,9,0.1,1072.4,0.2133,2022,1,2022-01
ORD-2022-104048,2023-11-19,2023-11-23,Same Day,CUST-03740,Linda Chen,Home Office,West,Seattle,Washington,27065.0,Office Supplies,Art,OFF-ART-6965,Sketch Pad,265.96,5,0.15,87.93,0.3306,2023,11,2023-11
ORD-2021-105916,2021-08-15,2021-08-16,Same Day,CUST-01349,Fatima Smith,Consumer,West,San Diego,California,87183.0,Office Supplies,Storage,OFF-STO-0847,Plastic Storage Bin,220.42,4,0.15,74.23,0.3368,2021,8,2021-08
ORD-2021-105493,2021-07-28,2021-07-29,Standard Class,CUST-04565,Elizabeth Khan,Corporate,South,Miami,Florida,33230.0,Technology,Phones,TEC-PHO-0591,Smartphone X200,886.31,1,0.0,216.42,0.2442,2021,7,2021-07
ORD-2021-109648,2022-04-04,2022-04-06,Second Class,CUST-04804,Elizabeth Lopez,Corporate,West,San Diego,California,69111.0,Technology,Phones,TEC-PHO-5919,VoIP Desk Phone,10429.7,8,0.1,2092.38,0.2006,2022,4,2022-04
ORD-2021-102310,2021-11-28,2021-11-29,First Class,CUST-03099,Michael Williams,Home Office,South,Miami,Florida,42011.0,Office Supplies,Binders,OFF-BIN-1180,Heavy-Duty Binder,338.69,11,0.0,20.82,0.0615,2021,11,2021-11
ORD-2022-109523,2021-09-25,2021-09-26,Second Class,CUST-04204,Michael Thomas,Corporate,Central,Houston,Texas,12501.0,Technology,Copiers,TEC-COP-4248,Office Copier Pro,2110.8,5,0.2,378.66,0.1794,2021,9,2021-09
ORD-2022-101210,2023-02-06,2023-07-02,Standard Class,CUST-03966,James Williams,Consumer,Central,Houston,Texas,93744.0,Office Supplies,Art,OFF-ART-3836,Highlighter Set,544.45,9,0.3,149.61,0.2748,2023,2,2023-02
ORD-2022-102620,2023-04-06,2023-04-13,Standard Class,CUST-03884,William Anderson,Corporate,East,New York,New York,48603.0,Office Supplies,Art,OFF-ART-9210,Round Pencils,364.43,4,0.1,23.07,0.0633,2023,4,2023-04
ORD-2022-105365,2021-09-07,2021-07-13,Same Day,CUST-03923,Jennifer Williams,Consumer,West,Los Angeles,California,58903.0,Furniture,Tables,FUR-TAB-6045,Adjustable Height Desk,4691.02,11,0.2,741.05,0.158,2021,9,2021-09
ORD-2022-103025,2021-05-17,2021-05-22,Same Day,CUST-00769,Wei Anderson,Home Office,Central,Dallas,Texas,10007.0,Furniture,Furnishings,FUR-FUR-5711,Filing Cabinet,1961.4,12,0.0,-80.3,-0.0409,2021,5,2021-05
ORD-2023-104064,2021-08-04,2021-06-08,Second Class,CUST-00328,Robert Brown,Consumer,West,San Diego,California,54041.0,Technology,Machines,TEC-MAC-6914,Fax Machine,799.41,2,0.2,-26.66,-0.0333,2021,8,2021-08
ORD-2021-102178,2021-02-22,2021-02-27,Same Day,CUST-01349,William Kim,Home Office,East,New York,New York,57796.0,Office Supplies,Art,OFF-ART-9210,Round Pencils,461.05,12,0.1,98.08,0.2127,2021,2,2021-02
ORD-2021-102316,2023-09-26,2023-09-27,Standard Class,CUST-02214,Linda Anderson,Consumer,East,New York,New York,62514.0,Office Supplies,Labels,OFF-LAB-1352,Shipping Labels,90.93,3,0.0,10.82,0.119,2023,9,2023-09
ORD-2023-102018,2022-10-23,2022-10-24,Same Day,CUST-00439,James Kim,Corporate,East,New York,New York,47217.0,Office Supplies,Art,OFF-ART-3836,Highlighter Set,154.48,2,0.1,8.05,0.0521,2022,10,2022-10
ORD-2021-106315,2021-09-25,2021-09-29,Same Day,CUST-00943,James Thomas,Home Office,South,Charlotte,North Carolina,26071.0,Office Supplies,Labels,OFF-LAB-1352,Shipping Labels,849.7,12,0.2,92.44,0.1088,2021,9,2021-09
ORD-2023-102903,2022-12-03,2022-12-10,Second Class,CUST-03893,Wei Patel,Home Office,South,Miami,Florida,62783.0,Office Supplies,Storage,OFF-STO-0847,Plastic Storage Bin,48.4,2,0.0,19.17,0.3961,2022,12,2022-12
ORD-2023-108225,2023-09-17,2023-09-20,Same Day,CUST-03693,Linda Garcia,Corporate,East,New York,New York,50913.0,Furniture,Chairs,FUR-CHA-5660,Ergonomic Office Chair,428.3,5,0.0,-53.06,-0.1239,2023,9,2023-09
ORD-2023-100617,2023-11-13,2023-11-15,Second Class,CUST-00217,Michael Martinez,Consumer,West,Seattle,Washington,30807.0,Office Supplies,Paper,OFF-PAP-6773,Cardstock Paper,460.51,9,0.2,51.415,0.1116,2023,11,2023-11
